"id","cve","t","valor","m","id2","DesGeo"
"i16",4,"2012","2.4",0,"a","Estatal"
"i16",5,"2012","2",0,"a","Estatal"
"i16",6,"2012","2.1",0,"a","Estatal"
"i16",7,"2012","2.9",0,"a","Estatal"
"i16",8,"2012","1.9",0,"a","Estatal"
"i16",9,"2012","2",0,"a","Estatal"
"i16",10,"2012","2",0,"a","Estatal"
"i16",11,"2012","2.2",0,"a","Estatal"
"i16",12,"2012","3",0,"a","Estatal"
"i16",13,"2012","2.3",0,"a","Estatal"
"i16",14,"2012","2.1",0,"a","Estatal"
"i16",15,"2012","2",0,"a","Estatal"
"i16",16,"2012","2.6",0,"a","Estatal"
"i16",17,"2012","2.3",0,"a","Estatal"
"i16",18,"2012","2.4",0,"a","Estatal"
"i16",19,"2012","2",0,"a","Estatal"
"i16",20,"2012","2.9",0,"a","Estatal"
"i16",21,"2012","2.6",0,"a","Estatal"
"i16",22,"2012","2.1",0,"a","Estatal"
"i16",23,"2012","2.3",0,"a","Estatal"
"i16",24,"2012","2.4",0,"a","Estatal"
"i16",25,"2012","2.2",0,"a","Estatal"
"i16",26,"2012","2.2",0,"a","Estatal"
"i16",27,"2012","2.7",0,"a","Estatal"
"i16",28,"2012","2",0,"a","Estatal"
"i16",29,"2012","2.2",0,"a","Estatal"
"i16",30,"2012","2.7",0,"a","Estatal"
"i16",31,"2012","2.7",0,"a","Estatal"
"i16",32,"2012","1.9",0,"a","Estatal"
"i16",0,"2012","2.4",0,"a","Nacional"
"i17",0,"1995","0.7",6,"a","Nacional"
"i17",0,"1996","0.8",6,"a","Nacional"
"i17",0,"1997","1.3",6,"a","Nacional"
"i17",0,"1998","2.4",6,"a","Nacional"
"i17",0,"1999","5",6,"a","Nacional"
"i17",0,"2000","10.7",6,"a","Nacional"
"i17",0,"2001","16.9",6,"a","Nacional"
"i17",0,"2002","23.6",6,"a","Nacional"
"i17",0,"2003","26.2",6,"a","Nacional"
"i17",0,"2004","31.4",6,"a","Nacional"
"i17",0,"2005","40",6,"a","Nacional"
"i17",0,"2006","46.1",6,"a","Nacional"
"i17",0,"2007","54.8",6,"a","Nacional"
"i17",0,"2008","63.7",6,"a","Nacional"
"i17",0,"2009","71.3",6,"a","Nacional"
"i17",0,"2010","75.7",6,"a","Nacional"
"i17",0,"2011","82.8",6,"a","Nacional"
"i17",0,"2012","83.4",6,"a","Nacional"
"i17",0,"2013","86.8",6,"a","Nacional"
"i17",0,"2014","86.8",6,"a","Nacional"
"i17",0,"1995","0.7",12,"a","Nacional"
"i17",0,"1996","1.1",12,"a","Nacional"
"i17",0,"1997","1.8",12,"a","Nacional"
"i17",0,"1998","3.4",12,"a","Nacional"
"i17",0,"1999","7.8",12,"a","Nacional"
"i17",0,"2000","14",12,"a","Nacional"
"i17",0,"2001","21.3",12,"a","Nacional"
"i17",0,"2002","25.1",12,"a","Nacional"
"i17",0,"2003","28.7",12,"a","Nacional"
"i17",0,"2004","36.3",12,"a","Nacional"
"i17",0,"2005","44",12,"a","Nacional"
"i17",0,"2006","51.1",12,"a","Nacional"
"i17",0,"2007","60.6",12,"a","Nacional"
"i17",0,"2008","67.7",12,"a","Nacional"
"i17",0,"2009","73.7",12,"a","Nacional"
"i17",0,"2010","80",12,"a","Nacional"
"i17",0,"2011","81.8",12,"a","Nacional"
"i17",0,"2012","86.1",12,"a","Nacional"
"i17",0,"2013","88.7",12,"a","Nacional"
"i17",0,"2014","85.4*",12,"a","Nacional"
"i18",0,"2000","0.1",0,"a","Nacional"
"i18",0,"2001","0.1",0,"a","Nacional"
"i18",0,"2002","0.2",0,"a","Nacional"
"i18",0,"2003","0.4",0,"a","Nacional"
"i18",0,"2004","1",0,"a","Nacional"
"i18",0,"2005","1.8",0,"a","Nacional"
"i18",0,"2006","2.8",0,"a","Nacional"
"i18",0,"2007","4.1",0,"a","Nacional"
"i18",0,"2008","6.7",0,"a","Nacional"
"i18",0,"2009","8.6",0,"a","Nacional"
"i18",0,"2010","10.1",0,"a","Nacional"
"i18",0,"2011","10.7",0,"a","Nacional"
"i18",0,"2012","11.3",0,"a","Nacional"
"i18",0,"2013","11.2",0,"a","Nacional"
"i18",0,"2014","12",0,"a","Nacional"
"i19",0,"2000","1",0,"a","Nacional"
"i19",0,"2001","0",0,"a","Nacional"
"i19",0,"2002","1",0,"a","Nacional"
"i19",0,"2003","2",0,"a","Nacional"
"i19",0,"2004","4",0,"a","Nacional"
"i19",0,"2005","8",0,"a","Nacional"
"i19",0,"2006","12",0,"a","Nacional"
"i19",0,"2007","17",0,"a","Nacional"
"i19",0,"2008","27",0,"a","Nacional"
"i19",0,"2009","35",0,"a","Nacional"
"i19",0,"2010","41",0,"a","Nacional"
"i19",0,"2011","42",0,"a","Nacional"
"i19",0,"2012","44",0,"a","Nacional"
"i19",0,"2013","43",0,"a","Nacional"
"i19",0,"2014","46",0,"a","Nacional"
"i45",0,"2010","21.7238",0,"a","Nacional"
"i45",1,"2010","18.5185",0,"a","Estatal"
"i45",2,"2010","20",0,"a","Estatal"
"i45",3,"2010","28.5714",0,"a","Estatal"
"i45",4,"2010","34.2857",0,"a","Estatal"
"i45",5,"2010","19.3548",0,"a","Estatal"
"i45",6,"2010","20",0,"a","Estatal"
"i45",7,"2010","17.5",0,"a","Estatal"
"i45",8,"2010","18.1818",0,"a","Estatal"
"i45",9,"2010","27.2727",0,"a","Estatal"
"i45",10,"2010","16.6667",0,"a","Estatal"
"i45",11,"2010","27.7778",0,"a","Estatal"
"i45",12,"2010","17.3913",0,"a","Estatal"
"i45",13,"2010","26.6667",0,"a","Estatal"
"i45",14,"2010","20.5128",0,"a","Estatal"
"i45",15,"2010","14.6667",0,"a","Estatal"
"i45",16,"2010","12.5",0,"a","Estatal"
"i45",17,"2010","30",0,"a","Estatal"
"i45",18,"2010","10",0,"a","Estatal"
"i45",19,"2010","26.1905",0,"a","Estatal"
"i45",20,"2010","21.4286",0,"a","Estatal"
"i45",21,"2010","31.7073",0,"a","Estatal"
"i45",22,"2010","16.6667",0,"a","Estatal"
"i45",23,"2010","24",0,"a","Estatal"
"i45",24,"2010","22.2222",0,"a","Estatal"
"i45",25,"2010","22.5",0,"a","Estatal"
"i45",26,"2010","21.2121",0,"a","Estatal"
"i45",27,"2010","20",0,"a","Estatal"
"i45",28,"2010","31.25",0,"a","Estatal"
"i45",29,"2010","15.625",0,"a","Estatal"
"i45",30,"2010","18",0,"a","Estatal"
"i45",31,"2010","32",0,"a","Estatal"
"i45",32,"2010","20",0,"a","Estatal"
"i45",0,"2011","22.3684",0,"a","Nacional"
"i45",1,"2011","7.4074",0,"a","Estatal"
"i45",2,"2011","28",0,"a","Estatal"
"i45",3,"2011","28.5714",0,"a","Estatal"
"i45",4,"2011","34.2857",0,"a","Estatal"
"i45",5,"2011","19.3548",0,"a","Estatal"
"i45",6,"2011","20",0,"a","Estatal"
"i45",7,"2011","35",0,"a","Estatal"
"i45",8,"2011","21.2121",0,"a","Estatal"
"i45",9,"2011","27.2727",0,"a","Estatal"
"i45",10,"2011","16.6667",0,"a","Estatal"
"i45",11,"2011","27.7778",0,"a","Estatal"
"i45",12,"2011","13.0435",0,"a","Estatal"
"i45",13,"2011","23.3333",0,"a","Estatal"
"i45",14,"2011","20.5128",0,"a","Estatal"
"i45",15,"2011","13.3333",0,"a","Estatal"
"i45",16,"2011","12.5",0,"a","Estatal"
"i45",17,"2011","30",0,"a","Estatal"
"i45",18,"2011","10",0,"a","Estatal"
"i45",19,"2011","26.1905",0,"a","Estatal"
"i45",20,"2011","35.7143",0,"a","Estatal"
"i45",21,"2011","17.0732",0,"a","Estatal"
"i45",22,"2011","20.8333",0,"a","Estatal"
"i45",23,"2011","24",0,"a","Estatal"
"i45",24,"2011","22.2222",0,"a","Estatal"
"i45",25,"2011","15",0,"a","Estatal"
"i45",26,"2011","18.1818",0,"a","Estatal"
"i45",27,"2011","20",0,"a","Estatal"
"i45",28,"2011","30.5556",0,"a","Estatal"
"i45",29,"2011","18.75",0,"a","Estatal"
"i45",30,"2011","30",0,"a","Estatal"
"i45",31,"2011","20",0,"a","Estatal"
"i45",32,"2011","31.0345",0,"a","Estatal"
"i45",0,"2012","22.8747",0,"a","Nacional"
"i45",1,"2012","7.4074",0,"a","Estatal"
"i45",2,"2012","32",0,"a","Estatal"
"i45",3,"2012","28.5714",0,"a","Estatal"
"i45",4,"2012","34.2857",0,"a","Estatal"
"i45",5,"2012","20",0,"a","Estatal"
"i45",6,"2012","26.9231",0,"a","Estatal"
"i45",7,"2012","31.7073",0,"a","Estatal"
"i45",8,"2012","21.2121",0,"a","Estatal"
"i45",9,"2012","27.2727",0,"a","Estatal"
"i45",10,"2012","16.6667",0,"a","Estatal"
"i45",11,"2012","27.7778",0,"a","Estatal"
"i45",12,"2012","15.2174",0,"a","Estatal"
"i45",13,"2012","23.3333",0,"a","Estatal"
"i45",14,"2012","20.5128",0,"a","Estatal"
"i45",15,"2012","14.6667",0,"a","Estatal"
"i45",16,"2012","12.5",0,"a","Estatal"
"i45",17,"2012","30",0,"a","Estatal"
"i45",18,"2012","10",0,"a","Estatal"
"i45",19,"2012","26.1905",0,"a","Estatal"
"i45",20,"2012","35.7143",0,"a","Estatal"
"i45",21,"2012","17.0732",0,"a","Estatal"
"i45",22,"2012","20.8333",0,"a","Estatal"
"i45",23,"2012","24",0,"a","Estatal"
"i45",24,"2012","22.2222",0,"a","Estatal"
"i45",25,"2012","15",0,"a","Estatal"
"i45",26,"2012","21.2121",0,"a","Estatal"
"i45",27,"2012","20",0,"a","Estatal"
"i45",28,"2012","30.5556",0,"a","Estatal"
"i45",29,"2012","18.75",0,"a","Estatal"
"i45",30,"2012","30",0,"a","Estatal"
"i45",31,"2012","24",0,"a","Estatal"
"i45",32,"2012","31.0345",0,"a","Estatal"
"i45",0,"2013","25.3197",0,"a","Nacional"
"i45",1,"2013","7.4074",0,"a","Estatal"
"i45",2,"2013","32",0,"a","Estatal"
"i45",3,"2013","28.5714",0,"a","Estatal"
"i45",4,"2013","34.2857",0,"a","Estatal"
"i45",5,"2013","20",0,"a","Estatal"
"i45",6,"2013","26.9231",0,"a","Estatal"
"i45",7,"2013","31.7073",0,"a","Estatal"
"i45",8,"2013","39.3939",0,"a","Estatal"
"i45",9,"2013","27.2727",0,"a","Estatal"
"i45",10,"2013","16.6667",0,"a","Estatal"
"i45",11,"2013","19.4444",0,"a","Estatal"
"i45",12,"2013","19.5652",0,"a","Estatal"
"i45",13,"2013","23.3333",0,"a","Estatal"
"i45",14,"2013","21.4286",0,"a","Estatal"
"i45",15,"2013","17.3333",0,"a","Estatal"
"i45",16,"2013","21.9512",0,"a","Estatal"
"i45",17,"2013","23.3333",0,"a","Estatal"
"i45",18,"2013","46.6667",0,"a","Estatal"
"i45",19,"2013","14.8148",0,"a","Estatal"
"i45",20,"2013","38.0952",0,"a","Estatal"
"i45",21,"2013","20.7317",0,"a","Estatal"
"i45",22,"2013","8",0,"a","Estatal"
"i45",23,"2013","36",0,"a","Estatal"
"i45",24,"2013","18.5185",0,"a","Estatal"
"i45",25,"2013","17.5",0,"a","Estatal"
"i45",26,"2013","21.2121",0,"a","Estatal"
"i45",27,"2013","42.8571",0,"a","Estatal"
"i45",28,"2013","33.3333",0,"a","Estatal"
"i45",29,"2013","18.75",0,"a","Estatal"
"i45",30,"2013","30",0,"a","Estatal"
"i45",31,"2013","24",0,"a","Estatal"
"i45",32,"2013","36.6667",0,"a","Estatal"
"i45",0,"2014","26.1092",0,"a","Nacional"
"i45",1,"2014","29.6296",0,"a","Estatal"
"i45",2,"2014","32",0,"a","Estatal"
"i45",3,"2014","28.5714",0,"a","Estatal"
"i45",4,"2014","34.2857",0,"a","Estatal"
"i45",5,"2014","20",0,"a","Estatal"
"i45",6,"2014","26.9231",0,"a","Estatal"
"i45",7,"2014","31.7073",0,"a","Estatal"
"i45",8,"2014","39.3939",0,"a","Estatal"
"i45",9,"2014","33.3333",0,"a","Estatal"
"i45",10,"2014","16.6667",0,"a","Estatal"
"i45",11,"2014","19.4444",0,"a","Estatal"
"i45",12,"2014","19.5652",0,"a","Estatal"
"i45",13,"2014","23.3333",0,"a","Estatal"
"i45",14,"2014","21.4286",0,"a","Estatal"
"i45",15,"2014","17.3333",0,"a","Estatal"
"i45",16,"2014","21.9512",0,"a","Estatal"
"i45",17,"2014","23.3333",0,"a","Estatal"
"i45",18,"2014","46.6667",0,"a","Estatal"
"i45",19,"2014","14.8148",0,"a","Estatal"
"i45",20,"2014","36.5854",0,"a","Estatal"
"i45",21,"2014","20.7317",0,"a","Estatal"
"i45",22,"2014","8",0,"a","Estatal"
"i45",23,"2014","36",0,"a","Estatal"
"i45",24,"2014","18.5185",0,"a","Estatal"
"i45",25,"2014","17.5",0,"a","Estatal"
"i45",26,"2014","21.2121",0,"a","Estatal"
"i45",27,"2014","42.8571",0,"a","Estatal"
"i45",28,"2014","33.3333",0,"a","Estatal"
"i45",29,"2014","28.125",0,"a","Estatal"
"i45",30,"2014","24",0,"a","Estatal"
"i45",31,"2014","24",0,"a","Estatal"
"i45",32,"2014","36.6667",0,"a","Estatal"
"i46",0,"2005","23.6",0,"a","Nacional"
"i46",0,"2007","23.2",0,"a","Nacional"
"i46",0,"2009","28.0561",0,"a","Nacional"
"i46",0,"2010","27",0,"a","Nacional"
"i46",0,"2011","27.8",0,"a","Nacional"
"i46",0,"2012","36.8",0,"a","Nacional"
"i46",0,"2015","39.8",0,"a","Nacional"
"i47",0,"2004","18.75",0,"a","Nacional"
"i47",0,"2005","21.0938",0,"a","Nacional"
"i47",0,"2006","17.1875",0,"a","Nacional"
"i47",0,"2009","19.5313",0,"a","Nacional"
"i47",0,"2010","21.875",0,"a","Nacional"
"i47",0,"2011","23.4375",0,"a","Nacional"
"i47",0,"2012","33.5938",0,"a","Nacional"
"i47",0,"2013","33.59375",0,"a","Nacional"
"i47",0,"2014","34.375",0,"a","Nacional"
"i48",0,"2014","35.1917",0,"a","Nacional"
"i48",0,"2013","33.3648",0,"a","Nacional"
"i48",0,"2012","30.4298",0,"a","Nacional"
"i48",0,"2011","28.7629",0,"a","Nacional"
"i48",0,"2010","29.989",0,"a","Nacional"
"i48",0,"2009","31.8646",0,"a","Nacional"
"i48",0,"2008","25.3602",0,"a","Nacional"
"i48",0,"2007","27.378",0,"a","Nacional"
"i48",0,"2006","28.1193",0,"a","Nacional"
"i48",0,"2005","25.8729",0,"a","Nacional"
"i49",1,"2012","13.0544",0,"a","Estatal"
"i49",2,"2012","16.2868",0,"a","Estatal"
"i49",3,"2012","20.0754",0,"a","Estatal"
"i49",4,"2012","20.171",0,"a","Estatal"
"i49",5,"2012","15.0573",0,"a","Estatal"
"i49",6,"2012","14.6073",0,"a","Estatal"
"i49",7,"2012","12.5261",0,"a","Estatal"
"i49",8,"2012","21.3073",0,"a","Estatal"
"i49",9,"2012","13.4731",0,"a","Estatal"
"i49",10,"2012","13.9324",0,"a","Estatal"
"i49",11,"2012","11.3962",0,"a","Estatal"
"i49",12,"2012","16.9685",0,"a","Estatal"
"i49",13,"2012","12.1575",0,"a","Estatal"
"i49",14,"2012","11.0823",0,"a","Estatal"
"i49",15,"2012","10.7792",0,"a","Estatal"
"i49",16,"2012","12.9287",0,"a","Estatal"
"i49",17,"2012","16.752",0,"a","Estatal"
"i49",18,"2012","17.916",0,"a","Estatal"
"i49",19,"2012","19.3654",0,"a","Estatal"
"i49",20,"2012","16.102",0,"a","Estatal"
"i49",21,"2012","11.4318",0,"a","Estatal"
"i49",22,"2012","13.8652",0,"a","Estatal"
"i49",23,"2012","15.7987",0,"a","Estatal"
"i49",24,"2012","12.2934",0,"a","Estatal"
"i49",25,"2012","19.7523",0,"a","Estatal"
"i49",26,"2012","21.7407",0,"a","Estatal"
"i49",27,"2012","17.5121",0,"a","Estatal"
"i49",28,"2012","14.7873",0,"a","Estatal"
"i49",29,"2012","13.6314",0,"a","Estatal"
"i49",30,"2012","16.2279",0,"a","Estatal"
"i49",31,"2012","18.2549",0,"a","Estatal"
"i49",32,"2012","11.806",0,"a","Estatal"
"i49",1,"2010","12.8302",0,"a","Estatal"
"i49",2,"2010","16.7212",0,"a","Estatal"
"i49",3,"2010","18.2649",0,"a","Estatal"
"i49",4,"2010","19.6596",0,"a","Estatal"
"i49",5,"2010","15.0414",0,"a","Estatal"
"i49",6,"2010","13.02",0,"a","Estatal"
"i49",7,"2010","10.9339",0,"a","Estatal"
"i49",8,"2010","18.9976",0,"a","Estatal"
"i49",9,"2010","14.828",0,"a","Estatal"
"i49",10,"2010","13.8736",0,"a","Estatal"
"i49",11,"2010","11.6684",0,"a","Estatal"
"i49",12,"2010","14.6144",0,"a","Estatal"
"i49",13,"2010","11.6358",0,"a","Estatal"
"i49",14,"2010","10.5927",0,"a","Estatal"
"i49",15,"2010","9.7423",0,"a","Estatal"
"i49",16,"2010","10.951",0,"a","Estatal"
"i49",17,"2010","15.0349",0,"a","Estatal"
"i49",18,"2010","15.7965",0,"a","Estatal"
"i49",19,"2010","18.1882",0,"a","Estatal"
"i49",20,"2010","12.0975",0,"a","Estatal"
"i49",21,"2010","12.1084",0,"a","Estatal"
"i49",22,"2010","11.933",0,"a","Estatal"
"i49",23,"2010","10.9057",0,"a","Estatal"
"i49",24,"2010","12.4414",0,"a","Estatal"
"i49",25,"2010","18.0442",0,"a","Estatal"
"i49",26,"2010","21.9969",0,"a","Estatal"
"i49",27,"2010","14.7904",0,"a","Estatal"
"i49",28,"2010","15.5251",0,"a","Estatal"
"i49",29,"2010","14.4615",0,"a","Estatal"
"i49",30,"2010","14.1882",0,"a","Estatal"
"i49",31,"2010","17.8371",0,"a","Estatal"
"i49",32,"2010","11.7829",0,"a","Estatal"
"i49",1,"2008","9.3141",0,"a","Estatal"
"i49",2,"2008","14.8365",0,"a","Estatal"
"i49",3,"2008","12.6582",0,"a","Estatal"
"i49",4,"2008","16.6852",0,"a","Estatal"
"i49",5,"2008","13.054",0,"a","Estatal"
"i49",6,"2008","15.6236",0,"a","Estatal"
"i49",7,"2008","10.8769",0,"a","Estatal"
"i49",8,"2008","6.8473",0,"a","Estatal"
"i49",9,"2008","14.03",0,"a","Estatal"
"i49",10,"2008","14.2393",0,"a","Estatal"
"i49",11,"2008","10.0583",0,"a","Estatal"
"i49",12,"2008","13.8064",0,"a","Estatal"
"i49",13,"2008","10.9586",0,"a","Estatal"
"i49",14,"2008","9.2757",0,"a","Estatal"
"i49",15,"2008","9.8059",0,"a","Estatal"
"i49",16,"2008","11.8451",0,"a","Estatal"
"i49",17,"2008","13.7943",0,"a","Estatal"
"i49",18,"2008","14.3119",0,"a","Estatal"
"i49",19,"2008","16.2352",0,"a","Estatal"
"i49",20,"2008","14.8546",0,"a","Estatal"
"i49",21,"2008","10.4406",0,"a","Estatal"
"i49",22,"2008","12.1639",0,"a","Estatal"
"i49",23,"2008","15.2801",0,"a","Estatal"
"i49",24,"2008","11.3401",0,"a","Estatal"
"i49",25,"2008","18.2765",0,"a","Estatal"
"i49",26,"2008","20.5816",0,"a","Estatal"
"i49",27,"2008","12.6452",0,"a","Estatal"
"i49",28,"2008","14.9946",0,"a","Estatal"
"i49",29,"2008","11.3119",0,"a","Estatal"
"i49",30,"2008","14.0797",0,"a","Estatal"
"i49",31,"2008","16.3984",0,"a","Estatal"
"i49",32,"2008","11.2733",0,"a","Estatal"
"i49",1,"2006","11.0051",0,"a","Estatal"
"i49",2,"2006","17.6983",0,"a","Estatal"
"i49",3,"2006","21.3229",0,"a","Estatal"
"i49",4,"2006","17.7453",0,"a","Estatal"
"i49",5,"2006","13.6901",0,"a","Estatal"
"i49",6,"2006","13.8991",0,"a","Estatal"
"i49",7,"2006","12.2431",0,"a","Estatal"
"i49",8,"2006","19.5815",0,"a","Estatal"
"i49",9,"2006","14.9331",0,"a","Estatal"
"i49",10,"2006","15.7393",0,"a","Estatal"
"i49",11,"2006","12.2881",0,"a","Estatal"
"i49",12,"2006","14.4159",0,"a","Estatal"
"i49",13,"2006","11.4317",0,"a","Estatal"
"i49",14,"2006","11.2764",0,"a","Estatal"
"i49",15,"2006","10.2126",0,"a","Estatal"
"i49",16,"2006","12.3305",0,"a","Estatal"
"i49",17,"2006","13.4325",0,"a","Estatal"
"i49",18,"2006","17.0368",0,"a","Estatal"
"i49",19,"2006","14.0693",0,"a","Estatal"
"i49",20,"2006","12.0705",0,"a","Estatal"
"i49",21,"2006","10.9742",0,"a","Estatal"
"i49",22,"2006","10.3424",0,"a","Estatal"
"i49",23,"2006","14.6859",0,"a","Estatal"
"i49",24,"2006","10.1364",0,"a","Estatal"
"i49",25,"2006","16.7286",0,"a","Estatal"
"i49",26,"2006","19.403",0,"a","Estatal"
"i49",27,"2006","14.0948",0,"a","Estatal"
"i49",28,"2006","14.5653",0,"a","Estatal"
"i49",29,"2006","13.6877",0,"a","Estatal"
"i49",30,"2006","13.7465",0,"a","Estatal"
"i49",31,"2006","16.8116",0,"a","Estatal"
"i49",32,"2006","12.312",0,"a","Estatal"
"i50",0,"2012","19.97",0,"a","Nacional"
"i50",1,"2012","15.97",0,"a","Estatal"
"i50",2,"2012","6.8",0,"a","Estatal"
"i50",3,"2012","14.36",0,"a","Estatal"
"i50",4,"2012","23.05",0,"a","Estatal"
"i50",5,"2012","12.82",0,"a","Estatal"
"i50",6,"2012","13.85",0,"a","Estatal"
"i50",7,"2012","43.46",0,"a","Estatal"
"i50",8,"2012","12.68",0,"a","Estatal"
"i50",9,"2012","4.34",0,"a","Estatal"
"i50",10,"2012","23.47",0,"a","Estatal"
"i50",11,"2012","21.23",0,"a","Estatal"
"i50",12,"2012","45.15",0,"a","Estatal"
"i50",13,"2012","26.12",0,"a","Estatal"
"i50",14,"2012","15.86",0,"a","Estatal"
"i50",15,"2012","10.44",0,"a","Estatal"
"i50",16,"2012","26.69",0,"a","Estatal"
"i50",17,"2012","18.5",0,"a","Estatal"
"i50",18,"2012","25.55",0,"a","Estatal"
"i50",19,"2012","7.06",0,"a","Estatal"
"i50",20,"2012","41.73",0,"a","Estatal"
"i50",21,"2012","29.2",0,"a","Estatal"
"i50",22,"2012","15.55",0,"a","Estatal"
"i50",23,"2012","15.61",0,"a","Estatal"
"i50",24,"2012","30.59",0,"a","Estatal"
"i50",25,"2012","17.96",0,"a","Estatal"
"i50",26,"2012","15.71",0,"a","Estatal"
"i50",27,"2012","24.05",0,"a","Estatal"
"i50",28,"2012","13.47",0,"a","Estatal"
"i50",29,"2012","22.58",0,"a","Estatal"
"i50",30,"2012","31.09",0,"a","Estatal"
"i50",31,"2012","24.59",0,"a","Estatal"
"i50",32,"2012","33.44",0,"a","Estatal"
"i50",0,"2012","20.02",0,"b","Nacional"
"i50",1,"2012","18.88",0,"b","Estatal"
"i50",2,"2012","14.93",0,"b","Estatal"
"i50",3,"2012","15.76",0,"b","Estatal"
"i50",4,"2012","21.35",0,"b","Estatal"
"i50",5,"2012","17.97",0,"b","Estatal"
"i50",6,"2012","18.27",0,"b","Estatal"
"i50",7,"2012","23.51",0,"b","Estatal"
"i50",8,"2012","21.73",0,"b","Estatal"
"i50",9,"2012","15.07",0,"b","Estatal"
"i50",10,"2012","27.74",0,"b","Estatal"
"i50",11,"2012","20.52",0,"b","Estatal"
"i50",12,"2012","21.22",0,"b","Estatal"
"i50",13,"2012","25.82",0,"b","Estatal"
"i50",14,"2012","15.31",0,"b","Estatal"
"i50",15,"2012","19.76",0,"b","Estatal"
"i50",16,"2012","23.31",0,"b","Estatal"
"i50",17,"2012","23.29",0,"b","Estatal"
"i50",18,"2012","18.76",0,"b","Estatal"
"i50",19,"2012","10.91",0,"b","Estatal"
"i50",20,"2012","18.67",0,"b","Estatal"
"i50",21,"2012","26.88",0,"b","Estatal"
"i50",22,"2012","16.96",0,"b","Estatal"
"i50",23,"2012","17.69",0,"b","Estatal"
"i50",24,"2012","21.85",0,"b","Estatal"
"i50",25,"2012","20.2",0,"b","Estatal"
"i50",26,"2012","16.87",0,"b","Estatal"
"i50",27,"2012","23.5",0,"b","Estatal"
"i50",28,"2012","22",0,"b","Estatal"
"i50",29,"2012","30.09",0,"b","Estatal"
"i50",30,"2012","23.08",0,"b","Estatal"
"i50",31,"2012","22.73",0,"b","Estatal"
"i50",32,"2012","22.16",0,"b","Estatal"
"i50",0,"2012","20",0,"c","Nacional"
"i50",1,"2012","23.19",0,"c","Estatal"
"i50",2,"2012","21.35",0,"c","Estatal"
"i50",3,"2012","17.74",0,"c","Estatal"
"i50",4,"2012","16.51",0,"c","Estatal"
"i50",5,"2012","21.97",0,"c","Estatal"
"i50",6,"2012","21.88",0,"c","Estatal"
"i50",7,"2012","11.34",0,"c","Estatal"
"i50",8,"2012","21.19",0,"c","Estatal"
"i50",9,"2012","20.62",0,"c","Estatal"
"i50",10,"2012","19.08",0,"c","Estatal"
"i50",11,"2012","20.73",0,"c","Estatal"
"i50",12,"2012","13.42",0,"c","Estatal"
"i50",13,"2012","18.83",0,"c","Estatal"
"i50",14,"2012","21.74",0,"c","Estatal"
"i50",15,"2012","25.65",0,"c","Estatal"
"i50",16,"2012","19.91",0,"c","Estatal"
"i50",17,"2012","24.41",0,"c","Estatal"
"i50",18,"2012","18.88",0,"c","Estatal"
"i50",19,"2012","20.81",0,"c","Estatal"
"i50",20,"2012","13.53",0,"c","Estatal"
"i50",21,"2012","18.59",0,"c","Estatal"
"i50",22,"2012","22.48",0,"c","Estatal"
"i50",23,"2012","20.06",0,"c","Estatal"
"i50",24,"2012","17.24",0,"c","Estatal"
"i50",25,"2012","20.39",0,"c","Estatal"
"i50",26,"2012","18.25",0,"c","Estatal"
"i50",27,"2012","17.53",0,"c","Estatal"
"i50",28,"2012","21.38",0,"c","Estatal"
"i50",29,"2012","18.97",0,"c","Estatal"
"i50",30,"2012","16.82",0,"c","Estatal"
"i50",31,"2012","20.19",0,"c","Estatal"
"i50",32,"2012","14.18",0,"c","Estatal"
"i50",0,"2012","20",0,"d","Nacional"
"i50",1,"2012","19.97",0,"d","Estatal"
"i50",2,"2012","24.54",0,"d","Estatal"
"i50",3,"2012","20.22",0,"d","Estatal"
"i50",4,"2012","17.57",0,"d","Estatal"
"i50",5,"2012","22.64",0,"d","Estatal"
"i50",6,"2012","23.13",0,"d","Estatal"
"i50",7,"2012","10.68",0,"d","Estatal"
"i50",8,"2012","21.66",0,"d","Estatal"
"i50",9,"2012","26.92",0,"d","Estatal"
"i50",10,"2012","15.11",0,"d","Estatal"
"i50",11,"2012","19.52",0,"d","Estatal"
"i50",12,"2012","11.13",0,"d","Estatal"
"i50",13,"2012","15.85",0,"d","Estatal"
"i50",14,"2012","25.1",0,"d","Estatal"
"i50",15,"2012","24.97",0,"d","Estatal"
"i50",16,"2012","14.77",0,"d","Estatal"
"i50",17,"2012","17.09",0,"d","Estatal"
"i50",18,"2012","17.88",0,"d","Estatal"
"i50",19,"2012","29.86",0,"d","Estatal"
"i50",20,"2012","12.98",0,"d","Estatal"
"i50",21,"2012","13.2",0,"d","Estatal"
"i50",22,"2012","21.17",0,"d","Estatal"
"i50",23,"2012","24.59",0,"d","Estatal"
"i50",24,"2012","14.87",0,"d","Estatal"
"i50",25,"2012","19.02",0,"d","Estatal"
"i50",26,"2012","19.59",0,"d","Estatal"
"i50",27,"2012","16.07",0,"d","Estatal"
"i50",28,"2012","21.45",0,"d","Estatal"
"i50",29,"2012","16.62",0,"d","Estatal"
"i50",30,"2012","15.35",0,"d","Estatal"
"i50",31,"2012","16.91",0,"d","Estatal"
"i50",32,"2012","13.34",0,"d","Estatal"
"i50",0,"2012","20",0,"e","Nacional"
"i50",1,"2012","22.01",0,"e","Estatal"
"i50",2,"2012","32.38",0,"e","Estatal"
"i50",3,"2012","31.91",0,"e","Estatal"
